Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
pulsera-cubana-continua-hombre,Pulsera Cubana Continua Hombre,"<p><meta charset=""utf-8"">Pulsera de Oro Laminado Italiano 18K con diseño clásico y acabado brillante. Perfecta para usar sola o con otros accesorios, combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look. Todas nuestras joyas son contramarcadas en sus broches (por un lado el doble lingote que nos identifica y por le otro el 18K).</p>",Italux Joyería,Ropa y accesorios > Joyería > Pulseras,"","Hombre, Oro laminado, Pulsera",true,Medida,6mm/20cm,,,,,,,,,0.0,shopify,continue,manual,41000,58260,true,false,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Pulsera_cubana_continua_5mm.png?v=1780601716,1,"",false,Pulsera de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Pulsera de Oro Laminado: Elegancia y Durabilidad a tu Alcance,,g,,,active
cadena-continua-hombre,Cadena Continua Hombre,"<h3><span style=""color: #ff2a00;""><em><strong>PAGAS AL RECIBIR O ADELANTADO  </strong></em></span></h3>
<p>GARANTÍA ❗💯 ( INCLUYE TARJETA DE GARANTIA ) Nuestras Joyas son producidas de acuerdo con las más estrictas normas internacionales de calidad,<span> </span><strong><span>CUENTA CON GARANTÍA DE X VIDA</span></strong>:<br data-mce-fragment=""1""><br data-mce-fragment=""1""><span style=""color: #ff2a00;""><strong>PAGAR AL RECIBIR:</strong> </span>En este método de pago, puedes pagar en el momento de la entrega 📦 (no se envía si no se logra confirmación por llama o por WhatsApp<br data-mce-fragment=""1""><br data-mce-fragment=""1""><span style=""color: #ff2a00;""><strong>ENVÍOS A ISLAS:</strong> </span>Se pueden realizar pero cuentan con costos mas elevados de envíos y se debe cancelar el valor del envío por adelantado ( solo el valor del envío si desea que sea pago al recibir )<br data-mce-fragment=""1""><br data-mce-fragment=""1"">✅ Certificado de garantía  </p>
<p>✅ Material: Oro 18k laminado </p>
<p>✅ + 12.500 clientes felices  </p>
<p>✅ Resistentes a todo tipo de ambiente (Mar, cremas, perfumes) </p>
<p>  Todas nuestras joyas son cubiertas con 3 capas de oro 18K , son resistentes al agua de mar, piscinas y sudoración 100% garantizado<br data-mce-fragment=""1""><br data-mce-fragment=""1""><span style=""color: #ff2a00;""><strong>POLÍTICAS DE DEVOLUCIÓN:</strong> </span>puedes ver todas las políticas en el siguiente link https://isisgoldjewelry18laminado.com/policies/refund-policy</p>",Italux Joyería,Ropa y accesorios > Joyería,"","Cadenas, Hombre, Oro laminado",true,Medida,5mm/65cm,,,,,,,,,500.0,shopify,continue,manual,72437,97700,true,false,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Cadena_cubana_continua_5mm.png?v=1780455882,1,"",false,,,,kg,,,active
cadena-continua-hombre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/DSC_0010.jpg?v=1763941465,2,"",,,,,,,,
cadena-caracol-hombre,Cadena Caracol Hombre,"<h3><span style=""color: #ff2a00;""><em><strong>PAGAS AL RECIBIR O ADELANTADO  </strong></em></span></h3>
<p>GARANTÍA ❗💯 ( INCLUYE TARJETA DE GARANTIA ) Nuestras Joyas son producidas de acuerdo con las más estrictas normas internacionales de calidad,<span> </span><strong><span>CUENTA CON GARANTÍA DE X VIDA</span></strong>:<br data-mce-fragment=""1""><br data-mce-fragment=""1""><span style=""color: #ff2a00;""><strong>PAGAR AL RECIBIR:</strong> </span>En este método de pago, puedes pagar en el momento de la entrega 📦 (no se envía si no se logra confirmación por llama o por WhatsApp<br data-mce-fragment=""1""><br data-mce-fragment=""1""><span style=""color: #ff2a00;""><strong>ENVÍOS A ISLAS:</strong> </span>Se pueden realizar pero cuentan con costos mas elevados de envíos y se debe cancelar el valor del envío por adelantado ( solo el valor del envío si desea que sea pago al recibir )<br data-mce-fragment=""1""><br data-mce-fragment=""1"">✅ Certificado de garantía  </p>
<p>✅ Material: Oro 18k laminado </p>
<p>✅ + 12.500 clientes felices  </p>
<p>✅ Resistentes a todo tipo de ambiente (Mar, cremas, perfumes) </p>
<p>  Todas nuestras joyas son cubiertas con 3 capas de oro 18K , son resistentes al agua de mar, piscinas y sudoración 100% garantizado<br data-mce-fragment=""1""><br data-mce-fragment=""1""><span style=""color: #ff2a00;""><strong>POLÍTICAS DE DEVOLUCIÓN:</strong> </span>puedes ver todas las políticas en el siguiente link https://isisgoldjewelry18laminado.com/policies/refund-policy</p>",Italux Joyería,Ropa y accesorios > Joyería,"","Cadenas, Hombre, Oro laminado",true,Medida,4mm/65cm,,,,,,,,'43727,500.0,shopify,continue,manual,57402,77700,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Cadena_caracol_hombre.png?v=1780602513,1,"",false,,,,kg,,,active
cadena-caracol-hombre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/CADENA_CARACOL_4MM_2.jpg?v=1769836237,2,"",,,,,,,,
cadena-cordon-hombre,Cadena Cordon Hombre,"<h3><span style=""color: #ff2a00;""><em><strong>PAGAS AL RECIBIR O ADELANTADO  </strong></em></span></h3>
<p>GARANTÍA ❗💯 ( INCLUYE TARJETA DE GARANTIA ) Nuestras Joyas son producidas de acuerdo con las más estrictas normas internacionales de calidad,<span> </span><strong><span>CUENTA CON GARANTÍA DE X VIDA</span></strong>:<br data-mce-fragment=""1""><br data-mce-fragment=""1""><span style=""color: #ff2a00;""><strong>PAGAR AL RECIBIR:</strong> </span>En este método de pago, puedes pagar en el momento de la entrega 📦 (no se envía si no se logra confirmación por llama o por WhatsApp<br data-mce-fragment=""1""><br data-mce-fragment=""1""><span style=""color: #ff2a00;""><strong>ENVÍOS A ISLAS:</strong> </span>Se pueden realizar pero cuentan con costos mas elevados de envíos y se debe cancelar el valor del envío por adelantado ( solo el valor del envío si desea que sea pago al recibir )<br data-mce-fragment=""1""><br data-mce-fragment=""1"">✅ Certificado de garantía  </p>
<p>✅ Material: Oro 18k laminado </p>
<p>✅ + 12.500 clientes felices  </p>
<p>✅ Resistentes a todo tipo de ambiente (Mar, cremas, perfumes) </p>
<p>  Todas nuestras joyas son cubiertas con 3 capas de oro 18K , son resistentes al agua de mar, piscinas y sudoración 100% garantizado<br data-mce-fragment=""1""><br data-mce-fragment=""1""><span style=""color: #ff2a00;""><strong>POLÍTICAS DE DEVOLUCIÓN:</strong> </span>puedes ver todas las políticas en el siguiente link https://isisgoldjewelry18laminado.com/policies/refund-policy</p>",Italux Joyería,Ropa y accesorios > Joyería,"","Cadenas, Hombre, Oro laminado",true,Medida,4mm/65cm,,,,,,,,,500.0,shopify,continue,manual,52650,77700,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0779/4733/8972/files/CADENA_CORDON_4MM.jpg?v=1769643215,1,"",false,,,,kg,,,active
china-doble-carrier-65cm-virgen-swarovski-44888-22146,Pulsera Cruzada Hombre,"<p data-mce-fragment=""1""><span style=""color: #ff2a00;"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">PAGAS AL RECIBIR</strong></span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">GARANTÍA ❗💯 ( INCLUYE TARJETA DE GARANTIA )</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Nuestras Joyas son producidas de acuerdo con las más estrictas normas internacionales de calidad, </span><strong data-mce-fragment=""1""><span style=""color: #ff2a00;"" data-mce-fragment=""1"">CUENTA CON GARANTÍA DE POR VIDA </span></strong><span data-mce-fragment=""1"">:</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">✅ Material: Oro 18k puro laminado</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">✅ No se Pela, ni raspa</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">✅ Resistentes a todo tipo de ambiente (Mar, cremas, perfumes)</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Todas nuestras joyas son cubiertas con 3 capas de oro 18K PURO, son resistentes al agua de mar, piscinas y sudoración 100% garantizado</span></p>
<h2 data-mce-fragment=""1"">
<span style=""color: #ff2a00;"" data-mce-fragment=""1"">PRECIO ESPECIAL SOLO HOY - ENVIO GRATIS</span><span style=""color: #ff2a00;"" data-mce-fragment=""1""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0668/1205/1749/files/WhatsAppImage2022-11-19at9.23.02AM_480x480.jpg?v=1668880553"" width=""389"" height=""171"" data-mce-fragment=""1""></span>
</h2>",Italux Joyería,Sin categoría,"","",true,20cm,4mm,,,,,,,,'54202,500.0,shopify,continue,manual,47900,58000,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Luxxojoyeria-febrero-02391.jpg?v=1772156219,1,"",false,,,,kg,,,active
china-doble-carrier-65cm-virgen-swarovski-44888-22146,,,,,,,,,6mm,,,,,,,,'54203,500.0,shopify,continue,manual,50900,68000,true,false,,,,,"",,,,,,,,kg,,,
pulsera-entrelazada-hombre-6mm,Pulsera Entrelazada Hombre 6mm,"<p><meta charset=""utf-8"">Pulsera de Oro Laminado Italiano 18K con diseño clásico y acabado brillante. Perfecta para usar sola o con otros accesorios, combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look. Todas nuestras joyas son contramarcadas en sus broches (por un lado el doble lingote que nos identifica y por le otro el 18K).</p>",Italux Joyería,Sin categoría,"","Hombre, Oro laminado, Pulsera",true,Grosor,6mm,,Largo,20cm,,,,,,0.0,shopify,continue,manual,43695,58260,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0779/4733/8972/files/PULSERA_CRUZADA_2.jpg?v=1772156219,1,"",false,Pulsera de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Pulsera de Oro Laminado: Elegancia y Durabilidad a tu Alcance,,g,,,active
pulsera-entrelazada-hombre-6mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Luxxojoyeria-febrero-02391.jpg?v=1772156219,2,"",,,,,,,,
pulsera-entrelazada-mujer-3mm,Pulsera Entrelazada Mujer 3mm,"<p><meta charset=""utf-8"">Pulsera de Oro Laminado Italiano 18K con diseño clásico y acabado brillante. Perfecta para usar sola o con otros accesorios, combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look. Todas nuestras joyas son contramarcadas en sus broches (por un lado el doble lingote que nos identifica y por le otro el 18K).</p>",Italux Joyería,Sin categoría,"","Mujer, Oro laminado, Pulsera",true,Grosor,3mm,,Largo,17cm,,,,,,0.0,shopify,continue,manual,36413,48600,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Luxxojoyeria-febrero-02384.jpg?v=1755907323,1,"",false,Pulsera de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Pulsera de Oro Laminado: Elegancia y Durabilidad a tu Alcance,,g,,,active
cadena-entrelazada-mujer,Cadena Entrelazada Mujer,"<p>Cadena de Oro Laminado Italiano 18K con diseño clásico y acabado brillante. Perfecta para usar sola o con otros accesorios, combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look. Todas nuestras joyas son contramarcadas en sus broches (por un lado el doble lingote que nos identifica y por le otro el 18K).</p>
<p>Incluye:</p>
<ul>
<li>Cadena Entrelazada 45 cms y 3 mm de grosor.</li>
<li>Caja Magnética de Lujo pagando por PayU.</li>
<li>Certificado de Calidad y Garantía de por vida.</li>
</ul>",Italux Joyería,Ropa y accesorios > Joyería > Collares,"","Cadenas, Mujer, Oro laminado",true,Grosor,3mm,,Largo,45cm,,,,,,0.0,shopify,deny,manual,36413,48600,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Luxxojoyeria-febrero-02389.jpg?v=1755907322,1,"",false,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,,g,,,unlisted
cadena-entrelazada-mujer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/IMG_9340.jpg?v=1755907323,2,"",,,,,,,,
cadena-entrelazada-hombre,Cadena Entrelazada Hombre,"<p>Cadena de Oro Laminado Italiano 18K con diseño clásico y acabado brillante. Perfecta para usar sola o con otros accesorios, combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look. Todas nuestras joyas son contramarcadas en sus broches (por un lado el doble lingote que nos identifica y por le otro el 18K).</p>
<p>Incluye:</p>
<ul>
<li>Cadena Entrelazada 65 cms disponible en 2 medidas (6mm y 9mm).</li>
<li>Caja Magnética de Lujo pagando por PayU.</li>
<li>Certificado de Calidad y Garantía de por vida.</li>
</ul>",Italux Joyería,Ropa y accesorios > Joyería > Collares,"","Cadenas, Hombre, Oro laminado",true,Medida,5mm/65cm,,,,,,,,,0.0,shopify,continue,manual,69184,92245,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0779/4733/8972/files/CADENA_CRUZADA_5MM_2.jpg?v=1772157473,1,"",false,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,,g,,,active
cadena-entrelazada-hombre,,,,,,,,,6mm/65mm,,,,,,,,,0.0,shopify,continue,manual,72825,97100,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Luxxojoyeria-febrero-02424.jpg?v=1772157473,2,"",,,,,kg,,,
pulsera-gucci-mujer5mm,Pulsera Grano de Cafe Mujer 5mm,"<p><meta charset=""utf-8"">Pulsera de Oro Laminado Italiano 18K con diseño clásico y acabado brillante. Perfecta para usar sola o con otros accesorios, combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look. Todas nuestras joyas son contramarcadas en sus broches (por un lado el doble lingote que nos identifica y por le otro el 18K).</p>",Italux Joyería,Sin categoría,"","Mujer, Oro laminado, Pulsera",true,Grosor,5.5mm,,Largo,17cm,,,,,,0.0,shopify,continue,manual,37400,49600,true,true,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/IMG_3741.jpg?v=1772342080,1,"",false,Pulsera de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Pulsera de Oro Laminado: Elegancia y Durabilidad a tu Alcance,,g,,,active
pulsera-lazo-mujer2mm,Pulsera Lazo Mujer 2mm,"<p><meta charset=""utf-8"">Pulsera de Oro Laminado Italiano 18K con diseño clásico y acabado brillante. Perfecta para usar sola o con otros accesorios, combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look. Todas nuestras joyas son contramarcadas en sus broches (por un lado el doble lingote que nos identifica y por le otro el 18K).</p>",Italux Joyería,Sin categoría,"","Mujer, Oro laminado, Pulsera",true,Grosor,2mm,,Largo,17cm,,,,,,0.0,shopify,continue,manual,40000,53500,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0779/4733/8972/files/IMG_2433.jpg?v=1772342235,1,"",false,Pulsera de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Pulsera de Oro Laminado: Elegancia y Durabilidad a tu Alcance,,g,,,active
pulsera-lazo-mujer2mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/IMG_2432.jpg?v=1772342235,2,"",,,,,,,,
pulsera-rustica-hombre4mm,Pulsera Rustica Hombre 4mm,"<p>Pulsera de oro laminado con diseño clásico y acabado brillante. Perfecta para usar sola o con otros accesorios, combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look.</p>",Italux Joyería,Sin categoría,"","Hombre, Oro laminado, Pulsera",true,Grosor,4mm,,Largo,20cm,,,,,,0.0,shopify,continue,manual,40000,53500,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Pulsera_rustica_65_cm_3.jpg?v=1755907296,1,"",false,Pulsera de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Pulsera de Oro Laminado: Elegancia y Durabilidad a tu Alcance,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Pulsera_rustica_65_cm_3.jpg?v=1755907296,g,,,active
pulsera-rustica-hombre4mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Pulsera_rustica_65_cm_2.jpg?v=1755907297,2,"",,,,,,,,
cadena-trigo-hombre5mm,Cadena Trigo Hombre 5mm,"<p>Cadena de Oro Laminado Italiano 18K con diseño clásico y acabado brillante. Perfecta para usar sola o con otros accesorios, combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look. Todas nuestras joyas son contramarcadas en sus broches (por un lado el doble lingote que nos identifica y por le otro el 18K).</p>
<p>Incluye:</p>
<ul>
<li>Caja Magnética de Lujo pagando por PayU.</li>
<li>Certificado de Calidad y Garantía de por vida.</li>
</ul>",Italux Joyería,Sin categoría,"","Cadenas, Hombre, Oro laminado",true,Grosor,5mm,,Largo,65cm,,,,,,0.0,shopify,continue,manual,50978,68000,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0779/4733/8972/files/cadena_espiga.webp?v=1755907289,1,"",false,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Trigo5mm65cm.jpg?v=1755907289,g,,,active
cadena-trigo-hombre5mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/cadena_trigo_2.jpg?v=1755907289,2,"",,,,,,,,
cadena-trigo-hombre5mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Trigo5mm65cm.jpg?v=1755907289,3,"",,,,,,,,
cadena-franco-hombre4mm,Cadena Franco Hombre 4mm,"<p>Cadena de oro laminado con dise–o c‡sico y acabado brillante. Perfecta para usar sola o con otros accesorios, combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look.</p>",Italux Joyería,Sin categoría,"","Cadenas, Hombre, Oro laminado",true,Medida,3mm/65cm,,Largo,65cm,,,,,,0.0,shopify,continue,manual,51000,68000,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0779/4733/8972/files/CADENA_FRANCO_6MM_2.jpg?v=1769835251,1,"",false,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,,g,,,active
cadena-franco-hombre4mm,,,,,,,,,4mm/65cm,,,65cm,,,,,,0.0,shopify,continue,manual,56512,75000,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Cadena-Franco-6mm.webp?v=1769835251,2,"",,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Cadena-Franco-6mm.webp?v=1769835251,g,,,
cadena-franco-hombre4mm,,,,,,,,,6mm/65cm,,,65cm,,,,,,0.0,shopify,continue,manual,65643,85000,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Cadena_Franco_4mm.png?v=1780456128,3,"",,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/CADENA_FRANCO_6MM_2.jpg?v=1769835251,g,,,
cadena-franco-hombre4mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/CADENA_FRANCO_6MM.jpg?v=1769835251,4,"",,,,,,,,
cadena-franco-hombre4mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Puesta-Cadena-Hombre-Serpiente-6mm-044.webp?v=1769835251,5,"",,,,,,,,
cadena-franco-hombre4mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Puesta-Cadena-Hombre-Serpiente-Comparativa-047.webp?v=1769835251,6,"",,,,,,,,
cadena-franco-mujer2mm,Cadena Franco Mujer 2mm,"<p>Cadena de oro laminado con dise–o c‡sico y acabado brillante. Perfecta para usar sola o con otros accesorios, combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look.</p>",Italux Joyería,Sin categoría,"","Cadenas, Mujer, Oro laminado",true,Grosor,2.6mm,,Largo,45cm,,,,,,0.0,shopify,continue,manual,38500,55000,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0779/4733/8972/files/CADENAS_mujer_FRANCO_2mm_2.webp?v=1755907284,1,"",false,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,,g,,,active
cadena-franco-mujer2mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/CADENA_mujer_FRANCO-2MM_18d42bb4-4017-4e73-99f2-b49095d4bba1.jpg?v=1755907284,2,"",,,,,,,,
cadena-franco-mujer2mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/cadena_mujer_franco_3.webp?v=1755907284,3,"",,,,,,,,
cadena-roma-hombre4mm,Cadena Roma Hombre 4mm,"<p>Cadena de Oro Laminado Italiano 18K con diseño clásico y acabado brillante. Perfecta para usar sola o con otros accesorios, combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look. Todas nuestras joyas son contramarcadas en sus broches (por un lado el doble lingote que nos identifica y por le otro el 18K).</p>
<p>Incluye:</p>
<ul>
<li>Caja Magnética de Lujo pagando por PayU.</li>
<li>Certificado de Calidad y Garantía de por vida.</li>
</ul>",Italux Joyería,Sin categoría,"","Cadenas, Hombre, Oro laminado",false,Grosor,4mm,,Largo,65cm,,,,,,0.0,shopify,continue,manual,54600,72900,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Roma_4_mm_65_cm_2.jpg?v=1755907282,1,"",false,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Roma4mm65cm.jpg?v=1755907282,g,,,draft
cadena-roma-hombre4mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Roma4mm65cm.jpg?v=1755907282,2,"",,,,,,,,
cadena-roma-hombre4mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Roma_4_mm_65_cm_1.jpg?v=1755907282,3,"",,,,,,,,
cadena-lazo-mujer2mm,Cadena Lazo Mujer 2mm,"<p>Cadena de Oro Laminado Italiano 18K con diseño clásico y acabado brillante. Perfecta para usar sola o con otros accesorios, combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look. Todas nuestras joyas son contramarcadas en sus broches (por un lado el doble lingote que nos identifica y por le otro el 18K).</p>
<p>Incluye:</p>
<ul>
<li>Caja Magnética de Lujo pagando por PayU.</li>
<li>Certificado de Calidad y Garantía de por vida.</li>
</ul>",Italux Joyería,Sin categoría,"","Cadenas, Mujer, Oro laminado",true,Grosor,2mm,,Largo,45cm,,,,,,0.0,shopify,continue,manual,32700,43700,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Dama_lazo.png?v=1780363542,1,"",false,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,,g,,,active
cadena-lazo-mujer2mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Dama_lazo_2.png?v=1780363553,2,"",,,,,,,,
cadena-lazo-mujer2mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/IMG_9335.jpg?v=1755907280,3,"",,,,,,,,
cadena-rustica-hombre4mm,Cadena Rustica Hombre 4mm,"<p>Cadena de Oro Laminado Italiano 18K con diseño clásico y acabado brillante. Perfecta para usar sola o con otros accesorios, combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look. Todas nuestras joyas son contramarcadas en sus broches (por un lado el doble lingote que nos identifica y por le otro el 18K).</p>
<p>Incluye:</p>
<ul>
<li>Caja Magnética de Lujo pagando por PayU.</li>
<li>Certificado de Calidad y Garantía de por vida.</li>
</ul>",Italux Joyería,Sin categoría,"","Cadenas, Hombre, Oro laminado",true,Grosor,4mm,,Largo,65cm,,,,,,0.0,shopify,continue,manual,72825,97100,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0779/4733/8972/files/CADENA-RUSTICA-PUESTA_6e7196e5-1d00-4161-a888-99a31275efc7.jpg?v=1755907278,1,"",false,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Rustica4mm65cm.jpg?v=1755907279,g,,,active
cadena-rustica-hombre4mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/CADENA_CADENA-RUSTICA.webp?v=1755907279,2,"",,,,,,,,
cadena-rustica-hombre4mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Rustica4mm65cm.jpg?v=1755907279,3,"",,,,,,,,
combo-egipcia-mujer,Combo Egipcia Mujer,"<p>Combo de Cadena y Pulsera de Oro Laminado Italiano 18K con diseño clásico y acabado brillante. Combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look. Todas nuestras joyas son contramarcadas en sus broches (por un lado el doble lingote que nos identifica y por le otro el 18K).</p>
<p>Incluye:</p>
<ul>
<li>Cadena Egipcia 45 cms y 3 mm.</li>
<li>Pulsera Egipcia 17 cms y 3 mm.</li>
<li>Caja Magnética de Lujo pagando por PayU.</li>
<li>Certificado de Calidad y Garantía de por vida.</li>
</ul>",Italux Joyería,Sin categoría,"","Combos, Mujer, Oro laminado",true,Grosor,3mm,,Largo,45/17cm,,,,,,0.0,shopify,continue,manual,65543,87390,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0779/4733/8972/files/Dama_combo_egipcia_2.png?v=1780363434,1,"",false,Combo de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Combo de Oro Laminado: Elegancia y Durabilidad a tu Alcance,,g,,,active
