Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
pulsera-granocafe-hombre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Pulsera_Gucci_6_mm_20_cm_2_d3c772d8-198e-4709-a78c-5ff7ce2094b3.jpg?v=1782350832,3,"",,,,,,,,
pulsera-granocafe-hombre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Pulsera_Gucci_6_mm_20_cm_3.jpg?v=1782350832,4,"",,,,,,,,
pulsera-cubana-hombre,Pulsera Cubana Hombre,"<p>Pulsera de Oro Laminado Italiano 18K con diseño clásico y acabado brillante. Perfecta para usar sola o con otros accesorios, combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look. Todas nuestras joyas son contramarcadas en sus broches (por un lado el doble lingote que nos identifica y por le otro el 18K).</p>
<p>Incluye:</p>
<ul>
<li>Pulsera Cubana de 20 cms y 6 mm de grosor.</li>
<li>Caja Magnética de Lujo pagando por PayU.</li>
<li>Certificado de Calidad y Garantía de por vida.</li>
</ul>",ITALUX JOYERÍA,Ropa y accesorios > Joyería > Pulseras,"","Hombre, Oro laminado, Pulseras",true,Medida,4mm/20cm,,,,,,,,,0.0,shopify,continue,manual,99400.00,142000.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Pulsera_Cubana_Varias.png?v=1782350830,1,"",false,Pulsera de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Pulsera de Oro Laminado: Elegancia y Durabilidad a tu Alcance,,g,,,active
pulsera-cubana-hombre,,,,,,,,,6mm/20cm,,,,,,,,,0.0,shopify,continue,manual,105000.00,150000.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Pulsera_cubana_6mm.png?v=1782350830,2,"",,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/PULSERA_CUBANA_6MM_bb095814-53b6-4ede-8730-de50c4a3c8b5.jpg?v=1782350831,g,,,
pulsera-cubana-hombre,,,,,,,,,8mm/20cm,,,,,,,,,0.0,shopify,continue,manual,114800.00,164000.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Pulsera_Cubana_4mm.png?v=1782350830,3,"",,,,,g,,,
pulsera-cubana-hombre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Pulsera_Cubana_9mm.png?v=1782350830,4,"",,,,,,,,
pulsera-cubana-hombre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/PULSERA_CUBANA_6MM_bb095814-53b6-4ede-8730-de50c4a3c8b5.jpg?v=1782350831,5,"",,,,,,,,
cadena-egipcia-mujer,Cadena Egipcia Mujer,"<p>Cadena de Oro Laminado Italiano 18K con diseño clásico y acabado brillante. Perfecta para usar sola o con otros accesorios, combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look. Todas nuestras joyas son contramarcadas en sus broches (por un lado el doble lingote que nos identifica y por le otro el 18K).</p>
<p>Incluye:</p>
<ul>
<li>Cadena Egipcia 45 cms y 3 mm de grosor.</li>
<li>Caja Magnética de Lujo pagando por PayU.</li>
<li>Certificado de Calidad y Garantía de por vida.</li>
</ul>",ITALUX JOYERÍA,Ropa y accesorios > Joyería > Collares,"","Cadenas, Mujer, Oro laminado",true,Grosor,3mm,,Largo,45cm,,,,,'43488,0.0,shopify,deny,manual,120400.00,172000.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/IMG_9342.jpg?v=1766092595,1,"",false,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,,g,,,active
cadena-egipcia-mujer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/IMG_9339_2.jpg?v=1766092594,2,"",,,,,,,,
cadena-egipcia-mujer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/IMG_9338.jpg?v=1766092595,3,"",,,,,,,,
cadena-chinesca-mujer,Cadena Chinesca Mujer,"<p>Cadena de Oro Laminado Italiano 18K con diseño clásico y acabado brillante. Perfecta para usar sola o con otros accesorios, combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look. Todas nuestras joyas son contramarcadas en sus broches (por un lado el doble lingote que nos identifica y por le otro el 18K).</p>
<p>Incluye:</p>
<ul>
<li>Cadena Chinesca 45 cms y 4 mm de grosor.</li>
<li>Caja Magnética de Lujo pagando por PayU.</li>
<li>Certificado de Calidad y Garantía de por vida.</li>
</ul>",ITALUX JOYERÍA,Ropa y accesorios > Joyería > Collares,"","Cadenas, Mujer, Oro laminado",true,Grosor,4mm,,Largo,45cm,,,,,'44881,0.0,shopify,deny,manual,139900.00,199900.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/China_dama_45cm.png?v=1780167771,1,"",false,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,,g,,,active
cadena-chinesca-mujer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Dama_china_2.png?v=1780361316,2,"",,,,,,,,
cadena-cartier-mujer,Cadena Carter Mujer,"<p>Cadena de Oro Laminado Italiano 18K con diseño clásico y acabado brillante. Perfecta para usar sola o con otros accesorios, combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look. Todas nuestras joyas son contramarcadas en sus broches (por un lado el doble lingote que nos identifica y por le otro el 18K).</p>
<p>Incluye:</p>
<ul>
<li>Cadena Cartier de 45 cms y 3 mm grosor.</li>
<li>Caja Magnética de Lujo pagando por PayU.</li>
<li>Certificado de Calidad y Garantía de por vida.</li>
</ul>",ITALUX JOYERÍA,Ropa y accesorios > Joyería > Collares,"","Cadenas, Mujer, Oro laminado",true,Grosor,3mm,,Largo,45cm,,,,,'42490,0.0,shopify,deny,manual,105000.00,150000.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Eslabon_Dama.png?v=1780167803,1,"",false,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,,g,,,active
cadena-cartier-mujer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/CADENA_mujer_CARTER-2MM.jpg?v=1766092596,2,"",,,,,,,,
cadena-cubana-mujer,Cadena Cubana Mujer,"<p>Cadena de Oro Laminado Italiano 18K con diseño clásico y acabado brillante. Perfecta para usar sola o con otros accesorios, combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look. Todas nuestras joyas son contramarcadas en sus broches (por un lado el doble lingote que nos identifica y por le otro el 18K).</p>
<p>Incluye:</p>
<ul>
<li>Cadena Cubana de 45 cms y 3 mm de grosor.</li>
<li>Caja Magnética de Lujo pagando por PayU.</li>
<li>Certificado de Calidad y Garantía de por vida.</li>
</ul>",ITALUX JOYERÍA,Ropa y accesorios > Joyería > Collares,"","Cadenas, Mujer, Oro laminado",true,Medida,3mm/45cm,,,,,,,,'42389,0.0,shopify,deny,manual,105000.00,150000.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Dama_cubana.png?v=1780361194,1,"",false,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,,g,,,active
cadena-cubana-mujer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/CADENA_mujer_CUBANA-2MM_1b1b6ff1-2df0-4303-88df-692cbbdbf08e.webp?v=1766092598,2,"",,,,,,,,
cadena-cubana-mujer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Dama_cubana_2.png?v=1780361212,3,"",,,,,,,,
cadena-grabada-hombre,Cadena Grabada Hombre,"<p>Cadena de Oro Laminado Italiano 18K con diseño clásico y acabado brillante. Perfecta para usar sola o con otros accesorios, combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look. Todas nuestras joyas son contramarcadas en sus broches (por un lado el doble lingote que nos identifica y por le otro el 18K).</p>
<p>Incluye:</p>
<ul>
<li>Cadena Grabada 65 cms disponible en 2 medidas (6mm y 9mm).</li>
<li>Caja Magnética de Lujo pagando por PayU.</li>
<li>Certificado de Calidad y Garantía de por vida.</li>
</ul>",ITALUX JOYERÍA,Ropa y accesorios > Joyería > Collares,"","Cadenas, Hombre, Oro laminado",true,Medida,4mm/65cm,,Largo,65cm,,,,,,0.0,shopify,continue,manual,169500.00,245000.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/CADENA-GRABADA-6MM_19fc5c40-5282-41dd-9df4-f2898b87fd5d.webp?v=1782351327,1,"",false,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,,g,,,active
cadena-grabada-hombre,,,,,,,,,6mm/65cm,,,65cm,,,,,,0.0,shopify,continue,manual,179900.00,257000.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/CADENAS_GRABADA_6MM_947c2b2d-70d6-45e3-853d-3d541252a1a3.jpg?v=1782351328,2,"",,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/CADENAS_GRABADA_6MM_947c2b2d-70d6-45e3-853d-3d541252a1a3.jpg?v=1782351328,g,,,
cadena-grabada-hombre,,,,,,,,,8mm/65cm,,,65cm,,,,,,0.0,shopify,continue,manual,227500.00,325000.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/DSC_0316.jpg?v=1782351328,3,"",,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/CADENA-GRABADA-6MM_19fc5c40-5282-41dd-9df4-f2898b87fd5d.webp?v=1782351327,kg,,,
cadena-grabada-hombre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/CADENA-GRABADA-4MM_1a2d2d56-7b83-4336-a434-2d669d5204b7.jpg?v=1782351327,4,"",,,,,,,,
cadena-grabada-hombre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Puesta-Cadena-Hombre-Grabada-6mm_f6e3c3ce-0ae1-41b8-a6f1-42103b90c937.webp?v=1782351327,5,"",,,,,,,,
cadena-rustica-hombre,Cadena Rustica Hombre,"<p>Cadena de Oro Laminado Italiano 18K con diseño clásico y acabado brillante. Perfecta para usar sola o con otros accesorios, combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look. Todas nuestras joyas son contramarcadas en sus broches (por un lado el doble lingote que nos identifica y por le otro el 18K).</p>
<p>Incluye:</p>
<ul>
<li>Cadena Lazo 65 cms disponible en 2 medidas (6mm y 8mm).</li>
<li>Caja Magnética de Lujo pagando por PayU.</li>
<li>Certificado de Calidad y Garantía de por vida.</li>
</ul>",ITALUX JOYERÍA,Ropa y accesorios > Joyería > Collares,"","Cadenas, Hombre, Oro laminado",true,Medida,4mm/65cm,,Largo,65cm,,,,,,0.0,shopify,continue,manual,227500.00,325000.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/CADENA_RUSTICA_6MM_2_8b91c2c1-fcbc-4f71-8f6f-b26ff25050b6.jpg?v=1782351325,1,"",false,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/CADENA_RUSTICA_4MM.jpg?v=1782351325,g,,,active
cadena-rustica-hombre,,,,,,,,,6mm/65cm,,,65cm,,,,,,0.0,shopify,continue,manual,248500.00,355000.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/CADENA-RUSTICA_20ad8630-d531-4d85-be5c-3605b5cd06a6.webp?v=1782351324,2,"",,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/CADENA_RUSTICA_6MM_2_8b91c2c1-fcbc-4f71-8f6f-b26ff25050b6.jpg?v=1782351325,kg,,,
cadena-rustica-hombre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/CADENA_RUSTICA_4MM.jpg?v=1782351325,3,"",,,,,,,,
cadena-rustica-hombre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/CADENA_RUSTICA_6MM_e91cfd20-3f3f-4152-aa86-f0e0884fe4f8.jpg?v=1782351326,4,"",,,,,,,,
cadena-veneciana-hombre,Cadena Veneciana Hombre,"<p>Cadena de Oro Laminado Italiano 18K con diseño clásico y acabado brillante. Perfecta para usar sola o con otros accesorios, combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look. Todas nuestras joyas son contramarcadas en sus broches (por un lado el doble lingote que nos identifica y por le otro el 18K).</p>
<p>Incluye:</p>
<ul>
<li>Cadena Veneciana 65 cms disponible en 2 medidas (4mm y 6mm).</li>
<li>Caja Magnética de Lujo pagando por PayU.</li>
<li>Certificado de Calidad y Garantía de por vida.</li>
</ul>",ITALUX JOYERÍA,Ropa y accesorios > Joyería > Collares,"","Cadenas, Hombre, Oro laminado",true,Medida,4mm/65cm,,Largo,65cm,,,,,,0.0,shopify,continue,manual,150500.00,215000.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Cadena_veneciana_6mm.png?v=1782351322,1,"",false,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/DSC_0280_7f4c9cc0-5008-4819-a423-30869e38d059.jpg?v=1782351324,g,,,active
cadena-veneciana-hombre,,,,,,,,,6mm/65cm,,,65cm,,,,,,0.0,shopify,continue,manual,179900.00,257000.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/BLANCO_VENECIANA-4MM_47bb48c7-39f2-45cb-b5fa-b2228f7df6b8.jpg?v=1782351322,2,"",,,,,kg,,,
cadena-veneciana-hombre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Cadena_veneciana_6mm_3.png?v=1782351322,3,"",,,,,,,,
cadena-veneciana-hombre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Cadena_veneciana_6mm_2.png?v=1782351322,4,"",,,,,,,,
cadena-veneciana-hombre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/DSC_0280_7f4c9cc0-5008-4819-a423-30869e38d059.jpg?v=1782351324,5,"",,,,,,,,
cadena-chinesa-hombre,Cadena Chinesca Hombre,"<p>Cadena de Oro Laminado Italiano 18K con diseño clasico y acabado brillante. Perfecta para usar sola o con otros accesorios, combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look. Todas nuestras joyas son contramarcadas en sus broches (por un lado el doble lingote que nos identifica y por le otro el 18K).</p>
<p>Incluye:</p>
<ul>
<li>Cadena Chinesca 65 cms disponible en 2 medidas (6mm y 9mm).</li>
<li>Caja Magnética de Lujo pagando por PayU.</li>
<li>Certificado de Calidad y Garantía de por vida.</li>
</ul>",ITALUX JOYERÍA,Ropa y accesorios > Joyería > Collares,"","Cadenas, Hombre, Oro laminado",true,Grosor,4mm/65cm,,,,,,,,'44883,0.0,shopify,continue,manual,175000.00,250000.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Cadena_china_8mm.png?v=1782351318,1,"",false,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/BLANCA_CHINESCA-4MM_d08467c9-52ba-4afb-8e78-fb4c27b38922.jpg?v=1782351318,g,,,active
cadena-chinesa-hombre,,,,,,,,,6mm/65cm,,,,,,,,'44888,0.0,shopify,continue,manual,195300.00,279000.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/BLANCA_CHINESCA-4MM_d08467c9-52ba-4afb-8e78-fb4c27b38922.jpg?v=1782351318,2,"",,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Cadena_china_6mm.png?v=1782351318,g,,,
cadena-chinesa-hombre,,,,,,,,,8mm/65cm,,,,,,,,,0.0,shopify,continue,manual,259700.00,371000.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Cadena_china_6mm.png?v=1782351318,3,"",,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Cadena_china_8mm.png?v=1782351318,kg,,,
cadena-chinesa-hombre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Cadena_China_6mm_2.png?v=1782351318,4,"",,,,,,,,
cadena-cartier-hombre,Cadena Eslabon Hombre,"<p>Cadena de Oro Laminado Italiano 18K con diseño clásico y acabado brillante. Perfecta para usar sola o con otros accesorios, combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look. Todas nuestras joyas son contramarcadas en sus broches (por un lado el doble lingote que nos identifica y por le otro el 18K).</p>
<p>Incluye:</p>
<ul>
<li>Cadena Cartier de 65 cms disponible en 2 medidas (6mm y 8.5mm).</li>
<li>Caja Magnética de Lujo pagando por PayU.</li>
<li>Certificado de Calidad y Garantía de por vida.<br>
</li>
</ul>",ITALUX JOYERÍA,Ropa y accesorios > Joyería > Collares,"","Cadenas, Hombre, Oro laminado",true,Medida,6mm/65cm,,,,,,,,'42500,0.0,shopify,continue,manual,179900.00,257000.00,true,false,,,,,79973-29585,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/DSC_0286.jpg?v=1782351318,1,"",false,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/BLANCO-CARTER-4MM_188d3cf9-651f-4db2-810a-a2676ba00907.jpg?v=1782351315,kg,,,active
cadena-cartier-hombre,,,,,,,,,7mm/65cm,,,,,,,,'42520,0.0,shopify,continue,manual,199500.00,275000.00,true,false,,,,,79973-29586,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/BLANCO-CARTER-4MM_188d3cf9-651f-4db2-810a-a2676ba00907.jpg?v=1782351315,2,"",,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/DSC_0286.jpg?v=1782351318,kg,,,
cadena-cartier-hombre,,,,,,,,,9mm/65cm,,,,,,,,'42540,0.0,shopify,deny,manual,75825.00,105100.00,true,false,,,,,79973-29587,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/CADENA_CARTIER_7MM.jpg?v=1782351316,3,"",,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/CADENA_CARTIER_7MM.jpg?v=1782351316,kg,,,
cadena-cartier-hombre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/DSC_0287.jpg?v=1782351318,4,"",,,,,,,,
cadena-cartier-hombre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/3X1_8e6a8688-27f8-4e53-800d-6aefc6be3449.jpg?v=1782351316,5,"",,,,,,,,
cadena-lazo-hombre,Cadena Lazo Hombre,"<p>Cadena de Oro Laminado Italiano 18K con diseño clásico y acabado brillante. Perfecta para usar sola o con otros accesorios, combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look. Todas nuestras joyas son contramarcadas en sus broches (por un lado el doble lingote que nos identifica y por le otro el 18K).</p>
<p>Incluye:</p>
<ul>
<li>Cadena Lazo 65 cms disponible en 2 medidas (6mm y 8mm).</li>
<li>Caja Magnética de Lujo pagando por PayU.</li>
<li>Certificado de Calidad y Garantía de por vida.</li>
</ul>",ITALUX JOYERÍA,Ropa y accesorios > Joyería > Collares,"","Cadenas, Hombre, Oro laminado",true,Medida,4mm/65cm,,Largo,65cm,,,,,,0.0,shopify,continue,manual,150500.00,215000.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Cadena_lazo_4mm.png?v=1782351314,1,"",false,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/DSC_0325.jpg?v=1782351314,g,,,active
cadena-lazo-hombre,,,,,,,,,6mm/65cm,,,65cm,,,,,,0.0,shopify,continue,manual,179900.00,257000.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/BLANCA_LAZO-4MM_3b65cfc8-5097-4963-9dc2-da1681965f2b.jpg?v=1782351313,2,"",,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/DSC_0117.jpg?v=1782351315,g,,,
cadena-lazo-hombre,,,,,,,,,8mm/65cm,,,65cm,,,,,,0.0,shopify,continue,manual,227500.00,325000.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/DSC_0117.jpg?v=1782351315,3,"",,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Cadena_lazo_8mm.png?v=1782351314,kg,,,
cadena-lazo-hombre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Cadena_lazo_8mm.png?v=1782351314,4,"",,,,,,,,
cadena-lazo-hombre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Cadena_lazo_4mm_2.png?v=1782351315,5,"",,,,,,,,
cadena-lazo-hombre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/DSC_0325.jpg?v=1782351314,6,"",,,,,,,,
cadena-serpiente-hombre,Cadena Serpiente Hombre,"<p>Cadena de Oro Laminado Italiano 18K con diseño clásico y acabado brillante. Perfecta para usar sola o con otros accesorios, combina elegancia y durabilidad. Una pieza resistente que mantiene su belleza a lo largo del tiempo, ideal para realzar cualquier look. Todas nuestras joyas son contramarcadas en sus broches (por un lado el doble lingote que nos identifica y por le otro el 18K).</p>
<p>Incluye:</p>
<ul>
<li>Cadena Serpiente 65 cms disponible en 2 medidas (6mm y 8.5mm).</li>
<li>Caja Magnética de Lujo pagando por PayU.</li>
<li>Certificado de Calidad y Garantía de por vida.</li>
</ul>",ITALUX JOYERÍA,Ropa y accesorios > Joyería > Collares,"","Cadenas, Hombre, Oro laminado",true,Medida,4mm/65cm,,Largo,65cm,,,,,,0.0,shopify,continue,manual,169500.00,245000.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/cadena_serpiente_8mm_2.png?v=1782351311,1,"",false,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,Cadena de Oro Laminado: Elegancia y Durabilidad a tu Alcance,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Puesta-Cadena-Hombre-Serpiente-Comparativa-047_e020ec93-04b3-4259-a358-06f66022a48e.webp?v=1782351310,g,,,active
cadena-serpiente-hombre,,,,,,,,,6mm/65cm,,,65cm,,,,,,0.0,shopify,continue,manual,179900.00,257000.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/CADENA-SERPIENTE-6MM_6ed8e0d2-dad3-4d01-8206-4549142c6aa0.webp?v=1782351311,2,"",,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/CADENA_SERPIENTE_6MM_d498b465-db1e-4734-a59a-ddbfd86627f6.jpg?v=1782351313,g,,,
cadena-serpiente-hombre,,,,,,,,,8mm/65cm,,,65cm,,,,,,0.0,shopify,continue,manual,227500.00,325000.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/CADENA_SERPIENTE_6MM_d498b465-db1e-4734-a59a-ddbfd86627f6.jpg?v=1782351313,3,"",,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/CADENA-SERPIENTE-6MM_6ed8e0d2-dad3-4d01-8206-4549142c6aa0.webp?v=1782351311,kg,,,
cadena-serpiente-hombre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/cadena_serpiente_8mm.png?v=1782351311,4,"",,,,,,,,
cadena-serpiente-hombre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Puesta-Cadena-Hombre-Serpiente-Comparativa-047_e020ec93-04b3-4259-a358-06f66022a48e.webp?v=1782351310,5,"",,,,,,,,
cadena-serpiente-hombre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0828/3540/7145/files/Puesta-Cadena-Hombre-Serpiente-6mm-044_1df61c85-60e2-4791-a2dc-a511326d1b67.webp?v=1782351310,6,"",,,,,,,,
